BSN;Name;PLZ;Adresse;Telefon;Fax;eMail;Internet
04G07;Ludwig-Cauer-Grundschule;10587;Cauerstr. 36-38;902925700;902925707;04G07@04G07.schule.berlin.de;http://www.cauerschule.de
04G08;Mierendorff-Grundschule;10589;Mierendorffstr. 20-24;902927508;902927550;schulleitung@mierendorff-schule.de;http://www.mierendorff-grundschule.de
04G09;Erwin-von-Witzleben-Grundschule;13627;Halemweg 34;902925380;902925336;erwin-von-witzleben-gs@t-online.de; 
04G11;Helmuth-James-von-Moltke-Grundschule;13627;Heckerdamm 221;348068910;3480689129;sekretariat@moltke.grundschule.berlin.de;http://www.moltke-grundschule.de
04G12;Schinkel-Grundschule;10585;Nithackstr. 8;902924000;902924040;esgbuero@t-online.de; 
04G13;Nehring-Grundschule;14059;Nehringstr. 9-10;902924300;902924343;info@nehring-grundschule.de;http://www.nehring-grundschule.de
04G14;Reinhold-Otto-Grundschule;14050;Leistikowstr. 7-8;902928031;902928036;04G14@04G14.schule.berlin.de;http://www.reinhold-otto.de
04G15;Charles-Dickens-Grundschule;14055;Dickensweg 15;30328680;303286819;sekretariat@charles-dickens.schule.berlin.de;http://www.charles-dickens-gs.de
04G17;Johann-Peter-Hebel-Grundschule;10719;Emser Str. 50;860085210;8600852129;verwaltung@hebelschule-berlin.de;http://www.hebelschule-berlin.de
04G18;Ernst-Habermann-Grundschule;10715;Prinzregentenstr. 33-34;81462460;814624629;schule@ernst-habermann.de;http://www.ernst-habermann.de
04G19;Grundschule am Rüdesheimer Platz;14197;Rüdesheimer Str. 24-30;902917010;902917033;Sekretariat@garp.schule.berlin.de;http://www.garp-schule.de
04G20;Katharina-Heinroth-Grundschule;10709;Münstersche Str. 15-17;8904395111;8904395129;sekretariat@katharina-heinroth-grundschule.de;http://katharina-heinroth-grundschule.de
04G21;Halensee-Grundschule;10711;Joachim-Friedrich-Str. 35-36;8902860;89028630;sekretariat@halensee.schule.berlin.de;http://www.Halensee-Grundschule.de
04G22;Grunewald-Grundschule;14193;Delbrückstr. 20 A;89049690;890496919;sekretariat@grunewald.schule.berlin.de;http://www.grunewald-grundschule.de
04G23;Alt-Schmargendorf-Grundschule;14199;Reichenhaller Str. 8;810567670;8105676729;schulleitung@asg.schule.berlin.de;http://www.alt-schmargendorf-grundschule.de
04G24;Carl-Orff-Grundschule;14199;Berkaer Str. 9-10;902922809;902922805;sekretariat@carl-orff-gs.de;http://www.carl-orff-gs.de
04G25;Cecilien-Schule (Grundschule);10717;Nikolsburger Platz 5;8639050;86390570;04G25@04G25.schule.berlin.de;http://www.cecilien-schule.de
04G26;Birger-Forell-Grundschule;10715;Koblenzer Str. 22-24;8577180;85771877;post@birger-forell-grundschule.de;http://www.birger-forell-grundschule.de
04G27;Judith-Kerr-Grundschule;14199;Friedrichshaller Str. 13;8979940;89799418;verwaltung@04G27.schule.berlin.de;http://www.judith-kerr-grundschule.de
04K02;Friedensburg-Schule;10623;Goethestr. 8-9;902917804;902917898;sekretariat@fosbe.de;http://www.fosbe.de
04K03;Robert-Jungk-Schule;10707;Sächsische Str. 58;8639280;863928299;schulleitung@r-j-o.de;http://www.Robert-Jungk-Oberschule.de
04K04;Nelson-Mandela-Schule;10719;Pfalzburger Str. 30;86395370;863953719;katja.sajid@nelson-mandela-schule.net;http://www.nelson-mandela-school.net
04K05;Paula-Fürst-Schule (Gemeinschaftsschule);10629;Sybelstr. 20-21;902927220;902927250;sekretariat@paula-fuerst.schule.berlin.de;http://www.paula-fuerst-gemeinschaftsschule.de
04K06;Schule am Schloss (Integrierte Sekundarschule);14059;Schloßstr. 55 A;902924110;902924132;sekretariat@schuleamschloss.de;http://www.schuleamschloss.de
04K07;Integrierte Sekundarschule Wilmersdorf;14199;Kranzer Str. 3;897845910;8978459129;kontakt@sekundarschule-wilmersdorf.de;http://www.sekundarschule-wilmersdorf.de
04K08;Peter-Ustinov-Schule;14057;Kuno-Fischer-Str. 22-26;303286610;303286630;sekretariat@peter-ustinov-schule.de;http://www.peter-ustinov-schule.de
04K09;Otto-von-Guericke-Schule (Integrierte Sekundarschule);10709;Eisenzahnstr. 47-48;860085310;8600853129;kontakt@ovgos.de;http://www.ovgos.de
04K10;Wangari-Maathai-Internationale-Schule;10715;Babelsberger Str. 24;85758945;85758940;secretary@wangari-maathai-schule.de;http://wangari-maathai-schule.jimdofree.com
04P01;Katholische Schule Herz Jesu (Grundschule);14055;Insterburgallee 8-10;33007010;330070129;info@herz-jesu-schule.de;http://www.herz-jesu-schule.de
04P02;Schele-Schule (Grundschule);14052;Olympische Str. 23;3044990;98352334;buero@Schele-Schule.de;http://www.Schele-Schule.de
04P03;Heinz-Galinski-Schule (Grundschule);14055;Waldschulallee 73;3011940;30119444;viola.bialek@jg-berlin.org;http://www.hgsberlin.de
04P04;Katholische Schule Liebfrauen (Gymnasium);14050;Ahornallee 33;30613013;30613014;sekretariat@ksl.schulerzbistum.de;http://www.KSLiebfrauen.de
04P05;Evangelische Schule Charlottenburg (Integrierte Sekundarschule);10587;Guerickestr. 4-6;343571610;343571620;ev-schule-charlottenburg@t-online.de;http://www.ev-schule-charlottenburg.de
04P09;IFAG Institut für angewandte Gerontologie;10585;Haubachstr. 8;3415034;3482303;info@ifag-berlin.de;http://www.ifag-berlin.de
04P10;Katholische Schule Sankt Ludwig (Grundschule);10719;Düsseldorfer Str. 13;8824867;8824868;kontakt@ludwig-gs.de;http://ludwig-gs.de
04P11;Evangelisches Gymnasium zum Grauen Kloster;14193;Salzbrunner Str. 41;8254011;8254012;sekretariat@graues-kloster.de;http://www.graues-kloster.de
04P12;Annie-Heuser-Schule;10709;Eisenzahnstr. 37;86393061;86393063;schule@annie-heuser-schule.de;http://www.annie-heuser-schule.de
04P15;Freie Schule Charlottenburg;14052;Frankenallee 6;89409930;89060908;info@freie-schule-charlottenburg.de;http://www.freie-schule-charlottenburg.de
04P20;Rackow-Schulen Berlin;10623;Fasanenstr. 81;31504243;31504244;info@rackow-berlin.de;http://www.rackow-schulen.de
04P21;Evangelische Schule Wilmersdorf (Grundschule);10707;Brandenburgische Str. 51;81826980;89728334;info@evgruwi.de;http://www.evgruwi.de
04P22;Erste Aktivschule Charlottenburg (Grundschule);10587;Alt-Lietzow 31;30366968;30366967;kontakt@aktivschule-berlin.de;http://www.aktivschule-charlottenburg.de
04P23;Jüdische Traditionsschule;14052;Spandauer Damm 220;32678897;32678833;schule@chabadberlin.de;http://www.jschule.de
04P24;Moser-Schule - Schweizer Gymnasium;14052;Badenallee 31-32;30838282;30838288;info@moserschule.de;http://www.moserschule.de
04P27;Schule am Westend;14050;Spandauer Damm 130;30355970;30355979;k.schicke@zspr.de;http://www.zspr.de
04P35;Galileo Gymnasium;14197;Schlangenbader Str. 31; ; ; ; 
04P37;Campus Berufsbildung e.V.;10627;Wilmersdorfer Str. 126-127;420827900; ;d.hoffmeister@campus-bb.de;http://www.campus-berlin.de
04P39;Berlin British School (Grundschule);14055;Dickensweg 17-19;35109190;35109199;info@berlinbritishschool.de;http://www.berlinbritishschool.de
04P40;Berlin British School (Integrierte Sekundarschule);14055;Am Postfenn 31;35109180;35109189;info@berlinbritishschool.de;http://www.berlinbritishschool.de
04P41;Freudberg Gemeinschaftsschule;10717;Bundesallee 35;68400951;3309990002;melanie.thoelldte@freudbergschule.de;http://www.freudbergschule.de
04P42;Private Kant-Schule - Berlin International School;14195;Lentzeallee 8/14;82007790;82007799;office@berlin-international-school.de;http://www.berlin-international-school.de
04P45;Jewish International School - Masorti-Grundschule;10629;Roscherstraße 6;85607780;85607781;schule@masorti.de;http://www.masorti.de
04S02;Arno-Fuchs-Schule;10585;Richard-Wagner-Str. 30;902913250;902913259;r.gehret@arno-fuchs-schule.de;http://www.arno-fuchs-schule.de
04S04;Reinfelder-Schule;14055;Maikäferpfad 30;902925050;902925064;post@reinfelder-schule.de;http://www.reinfelder-schule.de
04S05;Ernst-Adolf-Eschke-Schule für Gehörlose;14055;Waldschulallee 29;902925000;902925033;post@eaeschule.de;http://www.eschke-schule.de
04S06;Finkenkrug-Schule;10713;Mannheimer Str. 21-22;8277060;82770618;kontakt@finkenkrug-schule.de; 
04S07;Comenius-Schule;10713;Gieselerstr. 4;8649950;86499518;schulleitung@schule-comenius.de;http://www.schule-comenius.de
04Y01;Schiller-Gymnasium;10625;Schillerstr. 125-127;902925920;902925841;sekretariat@sgym.schule.berlin.de;http://www.sgym.de
04Y02;Wald-Gymnasium;14055;Waldschulallee 95;902926930;902926925;waldgymnasium@gmx.de;http://www.waldgymnasium.de
04Y03;Sophie-Charlotte-Gymnasium;10629;Sybelstr. 2;902928600;902928660;sekretariat@scg.schule.berlin.de;http://www.scgberlin.de
04Y04;Gottfried-Keller-Gymnasium;10589;Olbersstr. 38;902927310;902927362;kontakt@gks-berlin.de;http://www.gks-berlin.de
04Y05;Herder-Gymnasium;14052;Westendallee 45-46;902927800;902927821;sekretariat@herder-gymnasium.eu;http://www.herder-gymnasium.eu
04Y06;Heinz-Berggruen-Gymnasium;14052;Bayernallee 4;902928702;902928720;info@hbgym.de;http://hbgym.de
04Y07;Friedrich-Ebert-Gymnasium;10713;Blissestr. 22;8974510;89745124;danz@feo-berlin.de;http://feo.schule.de
04Y08;Hildegard-Wegscheider-Gymnasium;14193;Lassenstr. 16-20;897454210;8974542129;wegscheider-gymnasium@gmx.de;http://www.hwos.de
04Y09;Walther-Rathenau-Gymnasium;14193;Herbertstr. 2-6;8902990;89029918;sekretariat@wrs-berlin.de;http://www.wrs-berlin.de
04Y10;Marie-Curie-Gymnasium;10715;Weimarische Str. 21;8599497110;8599497129;schulleitung@mcg-berlin.de;http://www.mcg-berlin.de
04Y11;Goethe-Gymnasium;10717;Gasteiner Str. 23;8649960;8617680;info.goethe-gymnasium@t-online.de; 
05A03;Volkshochschule Spandau;13597;Carl-Schurz-Straße 59;902795006;902795836;sekretariat-zbw@vhs-spandau.de;http://www.vhs.berlin.de
05B01;OSZ TIEM (Technische Informatik, Industrieelektronik und EnergieManagement);13599;Goldbeckweg 8-14;3549460;35494614;info@osztiem.de;http://www.osztiem.de
05B02;Knobelsdorff-Schule (OSZ Bautechnik I);13599;Nonnendammallee 140-143;335030;33503200;kontakt@knobelsdorff-schule.de;http://www.knobelsdorff-schule.de
05E01;Berliner Sprachenschule;13595;Wilhelmstr. 15;35304960;35304959;info@bss-berlin.de;http://www.berliner-sprachenschule.de
05E02;Artaban Schule für künstlerische Therapie;14089;Kladower Damm 221;34633081;36500455;Artaban@t-online.de;http://www.artaban-kunsttherapie.de
05E03;Wichern-Kolleg, Diakonenausbildungsstätte;13587;Schönwalder Allee 26;33609332;33609450;thorsten.klein@evangelisches-johannesstift.de;http://www.wichernkolleg.de
05E05;Bundeswehrfachschule Berlin;14089;Kladower Damm 182;36872503;36872504;BwFachSBerlin@bundeswehr.org; 
05E06;EURASIA-Institute;13627;Siemensdamm 62;437272110;4372721199;info@eurasia-institute.com;http://www.eurasia-institute.net
05G01;Ernst-Ludwig-Heim-Grundschule;13597;Grunewaldstr. 8;3393870;33938721;elhg@web.de; 
05G02;Grundschule am Eichenwald;13587;Gaismannshofer Weg 2;36758110;367581110;Grundschule_am_Eichenwald@t-online.de; 
05G04;Klosterfeld-Grundschule;13583;Seegefelder Str. 125;37899040;378990444;05G04@05G04.schule.berlin.de;http://www.klosterfeld-grundschule.de
05G05;Christoph-Földerich-Grundschule;13595;Földerichplatz 5;36208530;362085324;foelderich-schule@t-online.de;http://www.foelleschule-berlin.de
05G06;Siegerland-Grundschule;13589;Hermann-Schmidt-Weg 4;3789110;378911111;sekretariat@siegerland-schule.de;http://www.siegerland-schule.de
05G07;Lynar-Grundschule;13585;Lutherstr. 19-20;3039850;30398525;info@lynar-grundschule.de;http://www.lynar-grundschule.de
05G08;Konkordia-Grundschule;13581;Elsflether Weg 26;33096560;330965619;Konkordia-Grundschule@web.de;http://www.konkordia-grundschule.de
05G10;Grundschule am Birkenhain;13581;Seeburger Str. 59;3519360;35193624;info@grundschule-am-birkenhain.de;http://www.grundschule-am-birkenhain.de
05G11;Robert-Reinick-Grundschule;13629;Jungfernheideweg 32-48;36702460;367024622;sekretariat@05g11.schule.berlin.de;http://www.robert-reinick-grundschule.de
05G12;Grundschule am Weinmeisterhorn;13593;Daberkowstr. 27;36208520;362085210;gs.am.weinmeisterhorn@t-online.de;http://www.gsamweinmeisterhorn.schule-berlin.net
05G13;Bernd-Ryke-Grundschule;13599;Daumstr. 12;3548050;35480521;info@bernd-ryke-gs.de;http://www.bernd-ryke-gs.de
05G14;Linden-Grundschule;13591;Staakener Feldstr. 6-8;3647290;364729129;sekretariat@linden-gs.schule.berlin.de;http://www..linden-grundschule.de
05G15;Askanier-Grundschule;13583;Borkzeile 34;36753860;367538622;t.berlin@askanier-gs.de;http://www.askanier-gs.de
05G16;Zeppelin-Grundschule;13591;Heidebergplan 3-4;36709510;367095123;info@zeppelin-gs.de;http://www.zeppelin-gs.de
05G17;Astrid-Lindgren-Grundschule;13591;Südekumzeile 5;3758620;37586222;sekretariat@lindgren.schule.berlin.de;http://www.lindgrenschule.de
05G18;Grundschule im Beerwinkel;13589;Im Spektefeld 31;308322660;3738436;schulleitung@beerwinkel.de;http://www.beerwinkel.de
05G19;Grundschule am Ritterfeld;14089;Schallweg 31;36500100;365001021;schule@ritterfeld.berlin;http://www.grundschuleamritterfeld.de
05G20;Carl-Schurz-Grundschule;13587;Hakenfelder Str. 32;35599010;355990110;sekretariat@05g20.schule.berlin.de;http://www.carl-schurz-grundschule.de
05G21;Paul-Moor-Grundschule;13595;Adamstr. 24-25;36992071;36992070;sekretariat@paulmoor.schule;http://www.paulmoor.schule
05G22;Christian-Morgenstern-Grundschule;13593;Räcknitzer Steig 12;3647930;36479320;christian-morgenstern-gs.cids@t-online.de;http://www.christian-morgenstern-grundschule.de
05G23;Grundschule am Brandwerder;13591;Spandauer Str. 86;36709520;367095210;sekretariat@brandwerder.de;http://www.brandwerder.de
05G24;Grundschule am Windmühlenberg;14089;Am Kinderdorf 23-37;36208550;362085526;sekretariat@schuleamwindmuehlenberg.de;http://www.SchuleAmWindmuehlenberg.de
05G25;Grundschule am Wasserwerk;13589;Pionierstr. 197;3083246;30832470;schuastawa@t-online.de; 
05G26;Grundschule am Amalienhof;13593;Weinmeisterhornweg 120-122;36208510;362085127;schule.amalienhof@gmail.com;http://gsamalienhof.de
05G27;Peter-Härtling-Grundschule;13585;Flankenschanze 20;3537230;35372324;sekretariat@peter-haertling.schule.berlin.de;http://www.peter-haertling-gs.de
05G28;Grundschule an der Pulvermühle;13599;Grützmacherweg 7;33776567;33776573;sekretariat@gs-pulvermuehle.de;http://www.gs-pulvermuehle.de
05G29;Mary-Poppins-Grundschule;14089;Am Flugplatz Gatow 20;3699633;36996349;mary-poppins-grundschule@arcor.de; 
05G30;Birken-Grundschule;13585;Hügelschanze 8-9;437287910;437287911;sekretariat@05G30.schule.berlin.de; 
05K01;Martin-Buber-Oberschule (Integrierte Sekundarschule);13589;Im Spektefeld 33;3758640;37586464;info@martin-buber-oberschule.de;http://www.martin-buber-oberschule.de
05K02;Carlo-Schmid-Oberschule (Integrierte Sekundarschule);13581;Lutoner Str. 15-19;3519530;35195355;b.pobloth@carlo-schmid.schule;http://www.csoonline.de
05K03;Bertolt-Brecht-Oberschule (Integrierte Sekundarschule);13595;Wilhelmstr. 10;3308990;33089966;sekretariat@brecht-oberschule.de;http://www.brecht-oberschule.de
05K04;Heinrich-Böll-Oberschule (Integrierte Sekundarschule);13587;Am Forstacker 9/11;3350070;33500717;hbo@boell-schule.de;http://www.boell-schule.de
05K05;B.-Traven-Gemeinschaftsschule;13583;Recklinghauser Weg 26-32;375865100;375865226;sekretariat@btg.schule.berlin.de;http://www.btg.schule
05K06;Wolfgang-Borchert-Schule (Integrierte Sekundarschule);13585;Blumenstr. 13;3559280;35592818;info@borchertschule-spandau.de;http://borchertschule-spandau.de
05K07;Schule an der Jungfernheide (Integrierte Sekundarschule);13629;Lenther Steig 1-3;3839260;38392622;info@schule-an-der-jungfernheide.de;http://www.schule-an-der-jungfernheide.de
05K08;Schule an der Haveldüne (Integrierte Sekundarschule);13595;Jaczostr. 53-67;3650973;36509740;info@schuleanderhavelduene.de;https://havelduene.berlin/
05K09;Schule am Staakener Kleeblatt (Integrierte Sekundarschule);13591;Brunsbütteler Damm 431-437;3640330;364033111;staakener.kleeblatt@gmail.com;http://www.schuleamstaakenerkleeblatt.de
05P01;Freie Waldorfschule Havelhöhe - Eugen Kolisko;14089;Neukladower Allee 1;369924620;369924629;schule@havelhoehe.net;http://www.havelhoehe.net
05P02;Katholische Schule Bernhard Lichtenberg (Grundschule);13585;Hohenzollernring 156-159;3332010;35303736;KSBLichtenberg@t-online.de;http://www.ksbl.de
05P03;Evangelische Schule Spandau im Johannesstift;13587;Schönwalder Allee 26, Haus 27;35599050;35599054;info@ev-schule-spandau.de;http://www.evangelische-schule-spandau.de
05P04;August-Hermann-Francke-Schule;13587;Schönwalder Allee 26;33609329;33609697;ulrike.mueller@jsd.de;http://www.evangelisches-johannesstift.de/behindertenhilfe/august-hermann-francke-schule
05P05;Berufsschule des Rotkreuz-Instituts;14089;Krampnitzer Weg 83-87;36502192;3656856;info@bbw-rki-berlin.de;http://www.DRK-Berlin.de
05P06;Werner-von-Siemens-Werkberufsschule der Siemens AG;13629;Nonnendammallee 104;38623394;38622411; ; 
05P10;Soziale Schulen des Evangelischen Johannesstifts;13587;Schönwalder Allee 26-46;33609402;33609376;sozialefachschulen@evangelisches-johannesstift.de;http://www.fachschulen-johannesstift.de
05P13;Wilhelmstadt Schulen;13593;Wilhelmstr. 28-30;200965000;36289214;gymnasium@wilhelmstadtschulen.de;http://wilhelmstadtschulen.de
05P15;Immanuel-Grundschule;13589;Stadtrandstr. 465;4431237230;4431237239;Immanuel@Christburg-Campus.de;http://www.Immanuel-Grundschule.de
05P18;Freie Georgschule (Grundschule);13595;Götelstr. 132-140;77379300;77379309;verwaltung@freie-georgschule.de;http://www.freie-georgschule.de
05P19;SIS Swiss International School Berlin;13593;Heerstr. 463-465;36439820;36439821;info.berlin@swissinternationalschool.de;http://www.swissinternationalschool.de
05S01;Schule am Grüngürtel;13585;Askanierring 42;437287910;437287911;sekretariat@05G30.schule.berlin.de;http://schule-am-gruenguertel.de
05S03;Schule am Gartenfeld;13581;Seecktstr. 2;303987420;3039874225;schule_am_gartenfeld-berlin@t-online.de;http://www.schule-am-gartenfeld.de
05S04;Schule am Stadtrand;13589;Pionierstr. 197;3083246;30832470;kontakt@zwei-schulen.de;http://www.zwei-schulen.de
05Y01;Freiherr-vom-Stein-Gymnasium;13597;Galenstr. 40-44;3309653;33096547;freiherr-vom-stein-gymnasium@t-online.de;http://www.steingymnasium.de
05Y02;Kant-Gymnasium;13585;Bismarckstr. 54;3539480;35394810;info@kant-gym.de;http://www.Kant-gymnasium-berlin.de
05Y03;Hans-Carossa-Gymnasium;14089;Am Landschaftspark Gatow 40;36996511;36996519;Sekretariat@hans-carossa-gymnasium.de;http://www.hcg-berlin.de
05Y04;Carl-Friedrich-von-Siemens-Gymnasium;13629;Jungfernheideweg 79;34505680;345056833;mail@cfvsiemens.de;http://www.c-f-v-siemens-og.de
05Y05;Lily-Braun-Gymnasium;13597;Münsingerstr. 2;3389040;338904144;e-post@lily-braun-gymnasium.de;http://www.lily-braun-gymnasium.de
06A05;Volkshochschule Steglitz-Zehlendorf;12207;Goethestraße 9-11;902992208;902992599;zbw-sekretariat@t-online.de;http://www.zbw-berlin.de
06B01;Peter-Lenné-Schule (OSZ Natur und Umwelt);14163;Hartmannsweilerweg 29;81490112;81490180;info@peter-lenne-schule.de;http://www.peter-lenne-schule.de
06B02;Louise-Schroeder-Schule (OSZ Bürowirtschaft und Verwaltung);12207;Lippstädter Str. 9-11;90172501;90172509;info@oszbueroverw.de;http://www.osz-louise-schroeder.de
06B03;OSZ Bürowirtschaft 1;12207;Ostpreußendamm 40;76890010;76890036;schulleitung@osz-buerowirtschaft-eins.de;http://www.osz-buerowirtschaft-eins.de
06B04;Wilhelm-Ostwald-Schule (OSZ Gestaltung);12169;Immenweg 6;90166700;90166706;verwaltung@wilhelm-ostwald-schule.de;http://www.wilhelm-ostwald-schule.de
06E01;Schule für Eurythmische Art und Kunst;14163;Argentinische Allee 23;8026378;80908263;mail@eurythmie-berlin.de;http://www-eurythmie-berlin.de
06E02;Institut für Psychotherapie e.V. Berlin;12207;Goerzallee 5;84186711;84186713;if.psychotherapie@berlin.de; 
06E05;Berlitz Sprachschule Berlin Steglitz;12165;Kuhligkshofstr. 4;7911031;7911033;berlin3@berlitz.de;http://www.berlitz.de/berlin
06E08;Private Musikschule Johannes Knebel;12209;Zerbster Str. 9;7721309; ; ; 
06E13;Japanische Internationale Schule zu Berlin;14109;Charlottenstr. 10;8036830;8038905;info@jap-schule-berlin.de;http://www.jap-schule-berlin.de
06E14;MSK Berlin GbR-Schule für Musik, Sprache und Kunst;12163;Forststr. 44;99545054;83033341;mail@msk-berlin.com; 
06G01;Nord-Grundschule;14163;Potsdamer Str. 7;902995468;902996151;sekretariat@nord-grund.schule.berlin.de;http://www.nordgrundschule.de
06G02;Süd-Grundschule;14165;Claszeile 56;84509638;8152630;info@sued-grundschule.de;http://www.süd-grundschule-berlin.de
06G03;Johannes-Tews-Grundschule;14129;Wasgenstr. 50;8032072;80491348;schulleitung@jtg-berlin.de;http://www.johannes-tews-grundschule.de
06G04;Erich-Kästner-Grundschule;14195;Bachstelzenweg 2-8;84414860;84414865;sekretariat@eks.schule.berlin.de;http://www.erich-kaestner-grundschule-berlin.de
06G05;Conrad-Schule (Grundschule);14109;Schulstr. 4;902996926;902996976;info@conrad-schule.de;http://www.conrad-schule.de
06G06;Mühlenau-Grundschule;14195;Molsheimer Str. 7;8325099;8329622;sekretariat@muehlenau.de;http://www.mühlenau.de
06G07;Zinnowwald-Grundschule;14163;Wilskistr. 78;902995586;902996152;Sekretariat@zinnowwald.schule.berlin.de; 
06G08;Schweizerhof-Grundschule;14167;Leo-Baeck-Str. 28-30;902995475;902996154;06G08@06G08.schule.berlin.de;http://www.schweizerhof-grundschule.de
06G09;Dreilinden-Grundschule;14109;Dreilindenstr. 65;8038009;8039224;sekretariat@dreilinden-grundschule.de;http://www.dreilinden-grundschule.de
06G10;Grundschule am Buschgraben;14165;Ludwigsfelder Str. 43-47;8025018;8021653;kontakt@grundschuleambuschgraben.de;http://www.grundschuleambuschgraben.de
06G12;Quentin-Blake-Grundschule;14195;Hüttenweg 40;902998031;902998025;schulleitung@quentin-blake.schule.berlin.de;http://www.quentin-blake-europe-school.de
06G14;Sachsenwald-Grundschule;12157;Sachsenwaldstr. 20-21;79742910;79742919;sekretariat@sachsenwald.schule.berlin.de;http://www.sachsenwald-grundschule.de
06G15;Dunant-Grundschule;12163;Gritznerstr. 19-23;79742160;79742170;sekr@dunant-grundschule.de;http://www.dunant-grundschule.de
06G16;Rothenburg-Grundschule;12165;Rothenburgstr. 18;902992314;902992367;schulleitung@rothenburg-grundschule.de;http://www.rothenburg-grundschule.de
06G17;Grundschule am Insulaner;12169;Hanstedter Weg 11-15;79742860;797428638;sekretariat.gsai@t-online.de;http://www.grundschule-am-insulaner.de
06G18;Athene-Grundschule;12205;Curtiusstr. 37;81009710;81009739;info@athene-grundschule.de;http://www.athene-grundschule.de
06G20;Alt-Lankwitzer Grundschule;12247;Schulstr. 17-21;7668790;76687918;buero@a-l-gs.schule.berlin.de;http://www.alt-lankwitzer-grundschule.de
06G21;Paul-Schneider-Grundschule;12249;Seydlitzstr. 30-34;93951511;93953413;sekretariat@06g21.schule.berlin.de;http://www.paul-schneider-grundschule.de
06G22;Giesensdorfer Grundschule;12207;Ostpreußendamm 63;71097530;71097532;sekretariat@giesensdorfer.grundschule.berlin.de;http://www.giesensdorfer-grundschule.de
06G23;Kronach-Grundschule;12203;Moltkestr. 24-26;84416760;84416771;schulleitung@kronach.schule.berlin.de;http://www.kronach-grundschule.de
06G24;Grundschule unter den Kastanien;12209;Kastanienstr. 6 -8;93951940;93951941;info@kastanie.schule.berlin.de;http://www.grundschule-unter-den-kastanien.de
06G25;Clemens-Brentano-Grundschule;12205;Kommandantenstr. 83-84;84416460;84416470;schulleitung@c-brentano-grundschule.de;http://www.c-brentano-grundschule.de
06G26;Käthe-Kruse-Grundschule;12203;Tietzenweg 108;84416950;84416958;Kaethe-Kruse-Grundschule@t-online.de; 
06G27;Grundschule am Königsgraben;12249;Gallwitzallee 136-144;77206590;77206599;sekretariat@grundschule-am-koenigsgraben.de;http://www.grundschule-am-koenigsgraben.de
06G28;Ludwig-Bechstein-Grundschule;12249;Halbauer Weg 25;7668780;76687818;06G28@gmx.de;http://www.ludwig-bechstein-grundschule.net
06G29;Grundschule am Karpfenteich;12209;Hildburghauser Str. 135;72006990;72006999;info@karpfenteich.schule.berlin.de;http://www.grundschule-am-karpfenteich.de
06G30;Mercator-Grundschule;12207;Mercatorweg 8-10;7551086;75510878;schule@mercator-gs.de;http://www.mercator-gs.de
06G31;Grundschule an der Bäke;12203;Haydnstr. 15;84416430;84416459;info@baeke.net;http://www.baeke.net
06G32;Grundschule am Stadtpark Steglitz;12167;Karl-Stieler-Str. 10-11;93951947;93951946;sekretariat06g32@gmx.de;http://www.grundschule-am-stadtpark-steglitz.de
06G33;Friedrich-Drake-Grundschule;12205;Drakestr. 80;844159541;844159534;buero@f-d-gs.de;http://www.friedrich-drake-grundschule.de
06G34;34. Schule (Grundschule);12169;Plantagenstr. 8-9;79744241;79744235;plantage34@gmx.de;http://www.plantage34.de
06K01;John-F.-Kennedy-Schule;14167;Teltower Damm 87-93;902995710;902996377;bsalzer@jfksberlin.org;http://www.jfks.de
06K02;Wilma-Rudolph-Schule (Integrierte Sekundarschule);14169;Am Hegewinkel 2 A;902996464;902996766;buero@wilma-rudolph.de;http://www.wilma-rudolph.de
06K03;Kopernikus-Schule (Integrierte Sekundarschule);12163;Lepsiusstr. 24-28;79744260;79744289;buero@kos-mail.de;http://www.kopernikus-oberschule.de
06K04;Bröndby-Schule (Integrierte Sekundarschule);12249;Dessauerstr. 63;902992010;902992393;post@broendby.de;http://www.broendby.de
06K08;Max-von-Laue-Schule;12203;Dürerstr. 27;84414920;84414928;MvL-Berlin.Schulleitung@t-online.de;http://www.Max-von-Laue-Schule.de
06K09;Gail-S.-Halvorsen-Integrierte Sekundarschule;14195;Im Gehege 6;84108184;8314055;sekretariat@halvorsen-schule.de;http://www.halvorsen-schule.de
06K10;Helene-Lange-Schule (Integrierte Sekundarschule);12169;Lauenburger Str. 110/114;902992345;902992385;sekretariat@helene.berlin;http://www.helene-lange-schule-steglitz.de
06K11;Anna-Essinger-Gemeinschaftsschule;12203;Tietzenweg 101;84416940;84416949;sekretariat-os@aegs.de;http://aegs.de
06P01;Katholische Schule Sankt Ursula (Grundschule);14169;Kleinaustr. 4;8113555;81295021;sekretariat@kssu.schulerzbistum.de;http://www.st-ursula-gs.de
06P02;Johanna-Gerdes-Grundschule;14163;Salzachstr. 4;8015385;8016999;sec@johanna-gerdes-grundschule.de;http://www.johanna-gerdes-grundschule.de
06P04;Rudolf-Steiner-Schule Berlin;14195;Auf dem Grat 3;8300910;83009155;info@dahlem.waldorf.net;http://dahlem.waldorf.net
06P05;Emil-Molt-Schule;14165;Claszeile 60;8457060;84570612;info@emil-molt-schule.de;http://www.emil-molt-schule.de
06P06;Königin-Luise-Stiftung;14195;Podbielskiallee 78;84181425;84181483;gymnasium@kls-berlin.de;http://www.koenigin-luise-stiftung.de
06P07;Parzival-Schule;14163;Quermatenweg 6;8181970;81819710;info@parzival-schule-berlin.de;http://www.parzival-schule-berlin.de
